territory,gender,birthdate,ypc,current_premium,indicated_premium,selected_premium,underlying_premium,fixed_expenses,underlying_total_premium,cgr_factor,cgr
601,M,6/15/1977,5,582.30,960.68,610.71,474.64,81.17,555.81,1.12,IE8
601,F,8/27/1977,5,623.42,638.70,636.89,443.28,152.08,595.36,1.09,EKR
601,F,10/4/1977,5,1236.84,1596.46,1298.36,1167.95,175.98,1343.93,0.96,MPY
601,M,12/14/1977,5,965.26,1181.57,1011.42,898.92,147.58,1046.50,0.96,MPY
601,F,5/3/1978,5,578.41,765.69,605.77,447.45,171.48,618.93,0.97,QN5
601,M,5/8/1978,5,840.64,622.32,839.22,629.04,171.48,800.52,1.06,6NS
601,F,6/6/1978,5,767.98,1215.99,803.28,693.93,81.17,775.10,1.04,S0J
601,F,7/17/1979,5,1284.65,1537.81,1347.22,1324.03,81.17,1405.20,0.96,Z2D
601,F,7/23/1979,5,700.46,778.61,733.19,681.88,81.17,763.05,0.96,Z2D
601,F,11/12/1979,5,574.73,673.30,602.02,438.95,175.98,614.93,0.97,QN5
601,F,11/24/1979,5,747.12,815.77,782.58,542.32,171.48,713.80,1.13,2DQ
601,F,2/19/1980,5,1070.60,1399.24,1121.73,979.47,180.48,1159.95,0.96,MPY
601,F,7/30/1980,5,1104.29,1981.18,1159.27,1062.77,137.97,1200.74,0.96,MPY
601,F,8/26/1980,5,712.03,560.68,710.20,590.11,175.98,766.09,0.91,D7G
601,M,10/31/1980,5,988.19,946.42,986.18,724.25,247.37,971.62,1.02,ZHK
601,M,11/13/1980,5,2883.15,2434.23,2882.31,2514.43,199.88,2714.31,1.07,BA2
601,F,12/31/1980,5,803.24,1061.99,841.18,640.53,147.58,788.11,1.08,4ZR
601,M,1/27/1981,5,1269.46,1706.88,1330.54,1211.95,142.47,1354.42,0.98,0UZ
601,F,12/29/1981,5,817.14,1197.31,857.02,672.03,171.48,843.51,1.02,ZHK
601,F,5/23/1982,5,1082.93,814.91,1082.15,1060.41,112.57,1172.98,0.91,LCA
601,M,6/8/1982,5,1374.78,1335.59,1369.64,1328.64,166.84,1495.48,0.91,D7G
601,F,9/23/1982,5,547.01,544.07,545.58,439.64,147.58,587.22,0.91,D7G
601,M,1/26/1983,5,819.59,770.93,818.87,656.42,128.97,785.39,1.05,JDN
601,M,3/5/1983,5,1139.73,1600.97,1196.05,1091.04,147.58,1238.62,0.96,MPY
601,F,7/24/1983,5,1050.05,1246.06,1100.79,964.44,173.98,1138.42,0.96,MPY
601,M,12/12/1983,5,1034.60,1890.46,1083.43,809.31,171.48,980.79,1.13,2DQ
601,F,2/28/1984,5,644.48,639.85,642.61,515.45,175.98,691.43,0.91,D7G
601,M,6/17/1985,5,1064.27,1100.98,1097.92,1008.80,147.58,1156.38,0.94,CBY
601,F,8/10/1985,5,1129.92,1556.09,1183.23,1137.44,90.17,1227.61,0.96,MPY
601,M,11/30/1985,5,1078.31,834.85,1075.82,847.69,175.98,1023.67,1.06,6NS
601,M,12/20/1985,5,1097.82,939.60,1093.84,1018.86,171.48,1190.34,0.91,D7G
601,F,4/7/1986,5,782.78,672.54,780.81,664.79,175.98,840.77,0.91,JRZ
601,F,5/31/1986,5,708.56,863.36,741.69,585.76,175.98,761.74,0.97,PUY
601,F,7/5/1986,5,330.91,182.13,330.83,173.49,147.58,321.07,1.06,3YN
601,M,9/26/1986,5,380.61,363.12,380.23,255.72,147.58,403.30,0.91,JRZ
601,M,11/10/1986,5,1168.53,2163.24,1222.74,916.28,195.38,1111.66,1.12,I85
601,F,4/1/1987,5,905.58,815.34,904.50,686.30,175.98,862.28,1.06,6NS
601,F,12/6/1987,5,480.88,598.73,504.02,325.91,147.58,473.49,1.09,EKR
601,F,8/15/1988,5,681.24,1127.35,712.90,560.61,171.48,732.09,0.97,PUY
601,M,12/12/1988,5,507.59,547.84,531.78,391.21,152.08,543.29,0.97,QN5
601,F,12/18/1988,5,777.21,1115.66,814.04,653.11,183.28,836.39,0.97,PUY
601,F,9/11/1989,5,1303.99,1026.27,1298.40,1089.53,147.58,1237.11,1.06,3YN
602,F,3/6/1961,0,761.78,481.71,759.45,691.91,81.17,773.08,0.98,0UZ
602,M,1/21/1962,0,1180.15,876.76,1176.92,1021.06,175.98,1197.04,0.98,0UZ
602,F,3/11/1962,0,1159.65,1040.55,1157.99,942.43,147.58,1090.01,1.07,FKQ
602,F,2/2/1964,0,711.76,829.21,746.97,499.22,175.98,675.20,1.14,LIQ
602,M,7/29/1969,0,1812.79,1129.86,1807.57,1665.92,174.48,1840.40,0.98,0UZ
602,M,3/26/1974,0,667.81,956.15,700.55,472.53,175.98,648.51,1.11,23Q
602,M,6/21/1974,0,780.04,1180.32,816.56,642.88,147.58,790.46,1.04,S0J
602,F,8/8/1975,0,1444.86,1136.62,1440.16,1328.36,137.97,1466.33,0.98,0UZ
602,M,7/24/1977,0,894.63,641.88,893.01,640.67,156.58,797.25,1.15,63W
602,M,3/27/1979,0,782.44,761.62,780.37,645.51,147.58,793.09,0.98,0UZ
602,F,11/10/1980,0,834.88,691.38,832.39,698.57,147.58,846.15,0.98,0UZ
602,M,2/27/1982,0,1152.32,815.30,1151.11,913.72,171.48,1085.20,1.07,FKQ
602,F,7/17/1982,0,689.13,585.51,687.20,550.47,147.58,698.05,0.98,0UZ
602,M,10/24/1988,0,1003.29,747.83,999.88,735.18,187.78,922.96,1.10,QMY
602,F,3/24/1989,0,343.61,337.79,342.94,199.29,147.58,346.87,0.98,0UZ
602,F,10/15/1949,1,1192.12,829.78,1190.50,946.26,175.98,1122.24,1.07,FKQ
602,F,3/14/1952,1,1156.88,633.44,1152.86,884.36,175.98,1060.34,1.10,QMY
602,M,4/23/1952,1,1331.31,1056.27,1325.64,1004.08,171.48,1175.56,1.15,63W
602,F,4/1/1953,1,591.29,677.94,619.95,426.70,171.48,598.18,1.05,JDN
602,F,5/29/1957,1,799.35,650.60,797.12,633.62,175.98,809.60,0.98,0UZ
602,F,1/10/1958,1,889.02,649.05,886.60,729.49,171.48,900.97,0.98,0UZ
602,F,4/14/1959,1,1196.79,799.28,1193.69,1038.17,175.98,1214.15,0.98,0UZ
602,M,7/11/1959,1,1750.46,1506.09,1745.78,1630.32,147.58,1777.90,0.98,0UZ
602,F,8/1/1959,1,746.05,846.38,780.64,515.13,152.08,667.21,1.22,T9R
602,M,4/29/1960,1,723.35,498.52,722.08,586.05,147.58,733.63,0.98,0UZ
602,F,1/2/1962,1,1781.56,844.39,1780.98,1393.26,171.48,1564.74,1.16,QB0
602,M,1/17/1962,1,782.49,582.95,780.22,529.58,171.48,701.06,1.15,63W
602,M,11/22/1963,1,737.96,515.59,736.27,600.52,147.58,748.10,0.98,0UZ
602,M,2/5/1964,1,1521.38,707.32,1516.95,1464.64,81.17,1545.81,0.98,0UZ
602,F,3/5/1966,1,950.91,1341.59,994.97,764.58,195.38,959.96,1.05,DGY
602,M,10/9/1968,1,577.59,573.25,575.72,504.49,81.17,585.66,0.98,0UZ
602,F,5/8/1971,1,1558.92,1428.39,1556.61,1378.26,171.48,1549.74,1.00,7F7
602,M,6/19/1971,1,589.87,402.66,588.92,450.21,147.58,597.79,0.98,0UZ
602,F,5/30/1972,1,1815.25,1244.84,1812.59,1506.27,81.17,1587.44,1.15,63W
602,F,8/6/1974,1,1443.00,776.35,1437.82,1097.75,175.98,1273.73,1.15,63W
602,M,8/27/1974,1,1133.72,1133.05,1134.73,1001.99,147.58,1149.57,0.99,XHO
602,F,4/21/1977,1,1439.82,1624.42,1509.96,1203.04,147.58,1350.62,1.13,096
602,M,5/13/1977,1,362.18,451.87,380.12,217.98,147.58,365.56,1.07,BA2
602,F,12/2/1977,1,1286.27,2052.61,1345.00,1133.35,171.48,1304.83,1.04,146
602,M,9/14/1978,1,1308.75,837.19,1306.63,1049.27,147.58,1196.85,1.10,QMY
602,M,1/1/1981,1,1546.83,2659.11,1622.11,1210.11,152.87,1362.98,1.21,93R
602,M,3/19/1981,1,1015.64,627.11,1012.52,857.94,171.48,1029.42,0.98,0UZ
602,M,3/30/1984,1,755.08,759.47,756.83,587.10,105.07,692.17,1.11,23Q
602,F,5/2/1985,1,998.37,814.03,996.65,765.45,175.98,941.43,1.07,FKQ
602,F,6/6/1985,1,574.23,736.64,601.49,434.03,147.58,581.61,1.05,DGY
602,F,7/27/1986,1,1031.65,1202.05,1080.84,869.55,175.98,1045.53,1.04,S0J
602,M,1/15/1987,1,815.14,958.30,853.49,606.20,163.58,769.78,1.14,1BV
602,F,5/10/1987,1,597.76,424.55,596.23,433.29,147.58,580.87,1.04,146
602,M,5/25/1987,1,637.87,573.16,636.64,498.89,147.58,646.47,0.98,0UZ
602,M,8/29/1987,1,1586.55,1162.61,1582.23,1454.31,156.58,1610.89,0.98,0UZ
602,M,8/10/1988,1,914.40,810.70,912.18,779.97,147.58,927.55,0.98,0UZ
602,F,4/3/1989,1,752.36,1183.58,788.05,578.29,183.28,761.57,1.05,DGY
602,M,10/22/1989,1,789.27,586.13,787.62,556.81,147.58,704.39,1.15,63W
602,F,4/20/1992,1,2028.89,1002.58,2022.98,1876.68,183.28,2059.96,0.98,0UZ
602,F,8/30/1992,1,1543.97,962.06,1537.77,1418.13,147.58,1565.71,0.98,0UZ
602,F,6/24/1951,2,807.02,553.45,805.21,670.85,147.58,818.43,0.98,0UZ
602,M,8/21/1955,2,1009.38,1506.37,1058.69,880.28,142.67,1022.95,1.04,S0J
602,M,12/2/1958,2,541.48,396.85,540.55,400.87,147.58,548.45,0.98,0UZ
602,F,1/11/1964,2,1229.13,1255.12,1252.62,1081.04,105.07,1186.11,1.06,6NS
602,M,6/5/1964,2,3864.20,3323.85,3848.95,3126.88,254.68,3381.56,1.15,63W
602,M,2/9/1969,2,919.80,1114.15,962.33,731.92,133.47,865.39,1.13,096
602,M,4/27/1970,2,3142.37,2263.84,3131.73,3039.04,152.57,3191.61,0.98,0UZ
602,F,12/15/1971,2,985.91,986.82,986.89,851.93,147.58,999.51,0.99,XHO
602,M,4/17/1972,2,1418.78,661.56,1418.48,1247.33,81.17,1328.50,1.07,FKQ
602,M,3/23/1974,2,2097.21,1431.22,2089.59,1689.48,147.58,1837.06,1.15,63W
602,F,12/22/1974,2,777.18,831.34,815.16,560.54,137.97,698.51,1.21,OLT
602,M,10/5/1976,2,394.59,356.06,393.98,251.35,147.58,398.93,0.98,0UZ
602,M,6/27/1977,2,513.94,448.86,513.16,372.93,147.58,520.51,0.98,0UZ
602,F,8/1/1977,2,1113.26,848.21,1112.07,839.07,147.58,986.65,1.15,63W
602,F,5/20/1978,2,1518.04,2492.52,1589.00,1364.66,175.98,1540.64,1.04,146
602,F,9/25/1980,2,714.33,641.51,713.02,576.81,147.58,724.39,0.98,0UZ
602,M,8/1/1981,2,685.69,781.27,719.13,442.93,175.98,618.91,1.23,HRC
602,M,4/13/1982,2,961.33,781.35,958.64,802.98,171.48,974.46,0.98,0UZ
602,F,1/14/1983,2,699.68,777.32,732.77,531.17,177.28,708.45,1.05,DGY
602,F,3/20/1983,2,1052.43,688.99,1049.87,891.46,175.98,1067.44,0.98,0UZ
602,F,7/25/1983,2,856.25,731.83,854.38,590.18,175.98,766.16,1.15,63W
602,F,1/8/1984,2,1851.84,1300.58,1846.06,1683.86,195.38,1879.24,0.98,0UZ
602,F,4/25/1985,2,781.99,519.94,780.22,572.72,147.58,720.30,1.10,QMY
602,F,3/4/1986,2,871.11,1072.28,914.20,602.00,175.98,777.98,1.23,HRC
602,M,4/6/1987,2,751.71,755.50,752.64,614.16,147.58,761.74,0.99,XHO
602,F,12/29/1988,2,102.86,73.23,102.47,104.53,0.00,104.53,0.98,0UZ
602,F,12/11/1989,2,1188.02,1239.80,1237.44,1057.81,147.58,1205.39,1.03,OUF
602,M,1/30/1956,3,1443.29,1227.52,1439.06,1317.44,147.58,1465.02,0.98,0UZ
602,F,9/29/1956,3,724.24,820.24,760.08,479.99,171.48,651.47,1.23,HRC
602,M,4/16/1959,3,517.05,246.91,516.84,344.42,147.58,492.00,1.07,FKQ
602,F,2/28/1961,3,832.50,1104.11,872.80,644.54,195.38,839.92,1.05,JDN
602,M,11/10/1962,3,1434.89,1413.36,1430.04,1123.88,188.58,1312.46,1.10,QMY
602,F,12/26/1962,3,1541.33,762.57,1538.92,1271.24,175.98,1447.22,1.07,FKQ
602,F,5/10/1964,3,673.28,903.30,704.66,433.28,175.98,609.26,1.22,T9R
602,M,10/11/1965,3,2329.49,2258.41,2320.93,1878.99,161.08,2040.07,1.15,63W
602,F,2/16/1966,3,1913.84,1884.31,1907.48,1766.30,175.98,1942.28,0.98,0UZ
602,M,8/10/1966,3,1142.08,1662.84,1197.54,902.08,175.98,1078.06,1.13,096
602,F,8/23/1967,3,380.33,335.46,379.11,271.07,81.17,352.24,1.10,1AC
602,M,3/6/1968,3,2083.90,2727.76,2498.14,2017.26,97.17,2114.43,1.19,TP1
602,M,3/3/1969,3,2137.85,2789.66,2557.36,2040.30,128.97,2169.27,1.19,TP1
602,M,7/8/1969,3,1293.29,1114.12,1289.06,1025.22,156.58,1181.80,1.10,QMY
602,M,3/25/1970,3,503.68,464.27,502.77,362.33,147.58,509.91,0.98,0UZ
602,M,4/18/1970,3,1382.92,921.77,1379.16,1198.39,204.38,1402.77,0.98,0UZ
602,M,5/14/1972,3,733.42,594.37,731.48,566.67,175.98,742.65,0.98,0UZ
602,F,8/22/1973,3,1108.62,968.29,1104.15,807.47,175.98,983.45,1.15,63W
602,F,3/3/1974,3,860.09,928.24,901.10,679.71,175.98,855.69,1.07,BA2
602,M,6/4/1975,3,1783.34,1276.41,1778.14,1460.64,99.17,1559.81,1.15,63W
602,M,5/24/1976,3,851.04,652.48,850.89,608.82,147.58,756.40,1.16,QB0
602,F,10/4/1978,3,1416.61,1104.87,1410.34,1104.03,147.58,1251.61,1.14,LIQ
602,M,8/9/1979,3,2273.39,3006.97,2716.84,1837.16,152.87,1990.03,1.40,ISP
602,M,2/24/1980,3,1082.04,1291.66,1135.45,730.07,240.18,970.25,1.23,HRC
602,M,9/29/1980,3,1265.31,1395.31,1323.88,1013.65,175.98,1189.63,1.13,096
602,M,1/6/1981,3,1340.80,1485.93,1403.24,1156.29,200.00,1356.29,1.04,S0J
602,F,4/27/1981,3,401.45,402.03,401.93,258.17,147.58,405.75,0.99,XHO
602,M,11/20/1981,3,1170.71,857.61,1167.93,1040.86,147.58,1188.44,0.98,0UZ
602,F,3/26/1982,3,726.47,363.20,725.03,584.47,152.08,736.55,0.98,0UZ
602,M,7/22/1982,3,1810.19,2388.12,1893.29,1452.95,137.97,1590.92,1.21,OLT
602,F,9/8/1982,3,894.64,908.30,906.78,730.80,175.98,906.78,1.00,FSI
602,M,4/27/1983,3,2387.80,3425.53,2864.93,2244.25,180.48,2424.73,1.20,5JO
602,M,6/1/1983,3,561.20,376.17,560.97,359.63,147.58,507.21,1.15,63W
602,M,9/28/1983,3,700.97,717.19,716.97,480.78,147.58,628.36,1.18,GT0
602,M,11/4/1984,3,793.58,640.75,793.37,602.34,147.58,749.92,1.07,FKQ
602,M,1/25/1986,3,1314.28,856.49,1310.99,1186.79,147.58,1334.37,0.98,0UZ
602,M,9/6/1987,3,2818.22,2155.66,2809.11,2628.11,232.78,2860.89,0.98,0UZ
602,M,10/24/1987,3,1791.16,1314.92,1786.25,1671.61,147.58,1819.19,0.98,0UZ
602,M,3/14/1931,4,401.04,285.21,400.75,220.25,147.58,367.83,1.15,63W
602,M,7/15/1943,4,782.18,415.27,779.21,609.24,109.57,718.81,1.10,1AC
602,F,9/5/1949,4,1162.97,1406.30,1218.90,854.72,175.98,1030.70,1.22,T9R
602,M,2/10/1951,4,1215.01,1580.61,1275.41,1083.06,148.37,1231.43,1.04,S0J
602,F,8/30/1951,4,616.48,747.71,646.60,406.94,147.58,554.52,1.23,HRC
602,M,5/15/1958,4,947.81,1447.03,993.83,808.91,152.08,960.99,1.04,S0J
602,F,10/13/1959,4,972.92,1133.72,1018.03,820.00,147.58,967.58,1.06,6NS
602,F,6/9/1960,4,1046.49,962.96,1041.80,900.47,81.17,981.64,1.07,BA2
602,M,7/11/1962,4,868.34,822.49,866.07,800.68,81.17,881.85,0.98,0UZ
602,F,6/24/1963,4,2084.78,1988.14,2077.27,1654.05,175.98,1830.03,1.15,63W
602,F,6/29/1966,4,1728.48,1809.19,1805.01,1531.10,187.78,1718.88,1.06,3YN
602,M,9/16/1966,4,552.08,558.40,557.21,354.45,171.48,525.93,1.09,7O9
602,F,3/15/1969,4,944.42,966.67,963.99,665.38,175.98,841.36,1.18,GT0
602,F,3/24/1969,4,1398.56,850.06,1395.46,1085.61,147.58,1233.19,1.15,63W
602,M,11/1/1969,4,1099.94,1230.81,1153.59,919.14,81.17,1000.31,1.17,4PO
602,F,4/5/1971,4,707.89,645.51,705.75,569.39,147.58,716.97,0.98,0UZ
602,M,5/4/1971,4,956.12,618.73,953.95,725.63,175.98,901.61,1.07,FKQ
602,F,10/4/1975,4,665.04,565.03,663.04,525.82,147.58,673.40,0.98,0UZ
602,M,11/16/1976,4,859.19,727.25,855.82,656.57,175.98,832.55,1.04,146
602,F,3/9/1978,4,847.95,1086.60,886.90,683.18,175.98,859.16,1.04,S0J
602,F,5/8/1978,4,668.49,660.80,666.83,529.69,147.58,677.27,0.98,0UZ
602,F,11/12/1978,4,1430.36,2742.76,1500.85,1362.40,90.17,1452.57,1.04,146
602,F,7/28/1980,4,2100.86,1062.08,2097.19,1764.96,147.58,1912.54,1.10,QMY
602,F,10/25/1981,4,1219.11,771.16,1214.16,903.18,175.98,1079.16,1.15,63W
602,M,2/10/1982,4,1039.77,1968.95,1089.82,965.44,90.17,1055.61,1.04,146
602,M,5/25/1983,4,959.66,1307.51,1007.04,889.74,81.17,970.91,1.04,S0J
602,F,11/20/1987,4,975.90,995.85,993.73,837.47,152.08,989.55,1.00,7F7
602,F,6/27/1988,4,782.50,1477.19,818.86,562.68,178.48,741.16,1.14,1BV
602,F,4/11/1925,5,541.45,490.98,539.69,399.99,147.58,547.57,0.98,0UZ
602,F,2/26/1937,5,467.74,445.82,467.59,289.70,147.58,437.28,1.10,QMY
602,M,7/15/1939,5,903.85,653.80,903.15,715.09,81.17,796.26,1.15,63W
602,F,10/29/1939,5,657.46,533.82,656.61,487.86,175.98,663.84,0.99,XHO
602,F,8/31/1940,5,346.48,321.46,345.66,202.06,147.58,349.64,0.98,0UZ
602,M,12/1/1940,5,887.66,586.03,886.52,635.02,156.58,791.60,1.15,63W
602,M,3/6/1941,5,1244.17,1189.61,1241.32,951.51,147.58,1099.09,1.15,63W
602,F,11/18/1941,5,775.34,809.19,806.72,609.15,175.98,785.13,1.04,146
602,M,2/27/1942,5,720.66,728.86,728.66,567.81,95.17,662.98,1.12,IE8
602,F,3/8/1942,5,905.36,1266.79,948.58,738.77,175.98,914.75,1.05,DGY
602,F,6/27/1942,5,640.40,510.85,639.49,445.32,147.58,592.90,1.10,QMY
602,M,8/18/1942,5,809.80,739.00,809.41,571.85,152.08,723.93,1.15,63W
602,M,9/2/1942,5,460.48,515.33,481.94,272.66,147.58,420.24,1.23,HRC
602,F,11/5/1942,5,1505.86,1844.40,1580.23,1307.85,219.28,1527.13,1.04,S0J
602,M,4/30/1943,5,1462.86,1101.95,1460.11,1372.10,81.17,1453.27,1.00,7F7
602,M,4/16/1944,5,549.38,409.55,549.00,388.04,109.57,497.61,1.13,096
602,F,7/27/1944,5,684.70,740.09,718.21,442.18,175.98,618.16,1.23,HRC
602,M,5/5/1945,5,807.21,500.35,807.09,629.93,90.17,720.10,1.14,1BV
602,F,5/22/1945,5,321.55,301.39,320.92,176.82,147.58,324.40,0.98,0UZ
602,M,7/19/1945,5,1382.55,854.35,1378.14,1260.51,142.47,1402.98,0.98,0UZ
602,F,10/16/1945,5,579.63,528.94,579.38,436.12,147.58,583.70,0.99,Z20
602,M,1/10/1946,5,628.11,674.99,658.76,459.35,175.98,635.33,1.05,JDN
602,F,10/18/1946,5,1168.61,1301.99,1226.14,1009.18,175.98,1185.16,1.04,S0J
602,F,12/27/1946,5,1940.43,1330.50,1933.99,1822.32,147.58,1969.90,0.98,0UZ
602,F,1/6/1947,5,885.96,612.82,885.23,807.02,90.17,897.19,0.99,XHO
602,M,4/6/1947,5,865.24,580.47,862.42,628.10,147.58,775.68,1.14,1BV
602,M,8/1/1947,5,527.38,563.38,553.35,361.53,171.48,533.01,1.06,3YN
602,F,9/13/1947,5,685.58,1059.64,717.17,517.49,175.98,693.47,1.05,DGY
602,M,1/8/1948,5,654.44,666.72,665.04,431.86,175.98,607.84,1.13,096
602,M,1/28/1948,5,2084.24,2009.69,2077.82,1911.10,204.38,2115.48,0.98,0UZ
602,M,4/20/1948,5,711.16,602.94,709.88,502.52,137.97,640.49,1.14,1BV
602,M,4/27/1948,5,1191.53,905.18,1189.47,1076.45,128.97,1205.42,0.99,XHO
602,F,7/15/1948,5,432.08,265.13,431.18,284.71,152.08,436.79,0.98,0UZ
602,F,1/7/1949,5,698.19,544.26,696.63,567.06,137.97,705.03,0.99,XHO
602,M,3/1/1949,5,922.88,971.21,967.88,633.10,195.38,828.48,1.22,T9R
602,F,9/6/1949,5,680.45,578.22,678.70,517.42,171.48,688.90,0.98,0UZ
602,F,11/15/1949,5,418.14,427.45,427.37,216.07,171.48,387.55,1.18,GT0
602,F,5/19/1950,5,642.28,619.29,640.76,474.12,175.98,650.10,0.98,0UZ
602,M,4/7/1951,5,663.28,713.19,694.49,518.66,152.08,670.74,1.05,DGY
602,M,6/2/1951,5,872.16,1037.11,913.98,639.15,137.97,777.12,1.21,93R
602,F,8/15/1951,5,817.84,889.88,856.18,584.68,241.68,826.36,1.05,JDN
602,M,1/13/1952,5,355.62,385.70,373.34,211.62,147.58,359.20,1.07,BA2
602,F,10/22/1952,5,786.37,693.61,784.25,609.30,180.98,790.28,0.99,Z20
602,F,1/20/1953,5,1210.62,1684.42,1269.22,1031.94,195.38,1227.32,1.04,S0J
602,F,4/2/1953,5,778.31,674.25,776.63,543.76,175.98,719.74,1.10,QMY
602,F,9/16/1953,5,992.31,1364.30,1038.61,880.68,122.17,1002.85,1.04,S0J
602,M,9/22/1953,5,979.79,837.01,976.91,846.00,147.58,993.58,0.98,0UZ
602,M,10/15/1953,5,1686.87,1982.00,1766.08,1379.77,99.17,1478.94,1.21,OLT
602,F,10/17/1953,5,788.06,724.71,787.40,531.91,175.98,707.89,1.15,63W
602,M,12/14/1953,5,3318.45,2656.63,3312.44,2800.20,219.28,3019.48,1.10,QMY
602,F,1/18/1954,5,1591.74,2747.64,1666.01,1461.35,152.87,1614.22,1.04,146
602,M,2/2/1954,5,1488.86,1335.54,1485.80,1425.75,81.17,1506.92,0.99,XHO
602,M,4/13/1954,5,886.00,960.88,927.89,817.74,81.17,898.91,1.04,146
602,M,8/23/1954,5,849.82,1238.06,892.28,687.47,90.17,777.64,1.17,4PO
602,M,9/4/1954,5,1124.12,777.56,1122.52,965.34,171.48,1136.82,0.99,XHO
602,M,11/19/1954,5,783.02,635.34,782.37,500.97,209.38,710.35,1.14,LIQ
602,F,5/8/1955,5,648.68,622.59,647.63,416.49,175.98,592.47,1.13,096
602,F,5/11/1955,5,674.66,480.60,672.29,530.67,152.08,682.75,0.98,0UZ
602,M,6/15/1955,5,1475.09,1922.74,1543.15,1220.42,273.18,1493.60,1.04,S0J
602,M,9/13/1955,5,529.97,568.76,555.63,363.69,171.48,535.17,1.06,3YN
602,M,11/27/1955,5,838.62,763.82,836.49,622.88,225.88,848.76,0.98,0UZ
602,F,12/18/1955,5,1338.80,1006.32,1333.52,1047.24,147.58,1194.82,1.13,096
602,F,12/21/1955,5,1908.21,1342.84,1901.53,1692.92,241.97,1934.89,0.98,0UZ
602,M,12/27/1955,5,724.98,666.84,722.42,537.63,195.38,733.01,0.98,0UZ
602,M,3/13/1956,5,1420.44,1167.26,1419.46,1148.60,99.17,1247.77,1.15,63W
602,M,5/23/1956,5,1029.29,570.62,1029.10,766.89,147.58,914.47,1.15,63W
602,M,6/7/1956,5,1723.76,2074.96,1809.83,1552.04,194.77,1746.81,1.04,S0J
602,F,7/28/1956,5,823.64,723.94,820.38,686.32,147.58,833.90,0.98,0UZ
602,M,10/28/1956,5,3404.17,2385.37,3392.76,2845.94,264.67,3110.61,1.10,1AC
602,M,11/14/1956,5,960.16,915.67,956.18,790.21,137.97,928.18,1.04,146
602,M,11/24/1957,5,1851.00,1367.05,1845.24,1476.90,147.58,1624.48,1.15,63W
602,M,5/5/1958,5,1544.95,1697.77,1620.24,1382.33,152.87,1535.20,1.06,6NS
602,M,7/8/1958,5,1563.15,1252.43,1558.41,1439.19,147.58,1586.77,0.98,0UZ
602,M,7/15/1958,5,543.08,555.68,554.46,364.30,180.98,545.28,1.03,YNT
602,F,7/21/1958,5,441.74,348.30,441.43,266.02,147.58,413.60,1.10,QMY
602,F,9/24/1958,5,963.87,845.76,963.42,814.91,156.58,971.49,0.99,Z20
602,F,10/18/1958,5,362.49,412.72,380.10,213.74,152.08,365.82,1.07,BA2
602,F,12/12/1958,5,463.87,460.66,462.65,268.93,156.58,425.51,1.14,1BV
602,M,1/28/1959,5,1142.84,1133.77,1139.25,987.22,171.48,1158.70,0.98,0UZ
602,M,3/19/1959,5,3214.43,2611.02,3203.35,3184.94,81.17,3266.11,0.98,0UZ
602,F,5/28/1959,5,1884.81,1907.06,1903.87,1569.98,81.17,1651.15,1.16,NBP
602,M,12/19/1959,5,1253.64,1451.00,1314.57,1075.52,195.38,1270.90,1.04,S0J
602,M,2/5/1960,5,561.59,568.42,567.37,381.95,185.42,567.37,1.00,FSI
602,F,6/17/1960,5,625.95,740.46,655.50,401.15,163.58,564.73,1.23,HRC
602,M,8/7/1960,5,649.10,1308.07,681.07,484.86,171.48,656.34,1.05,JDN
602,M,2/22/1961,5,1020.75,1269.31,1068.18,853.06,180.48,1033.54,1.04,S0J
602,M,8/3/1961,5,880.26,722.99,878.01,610.64,179.58,790.22,1.14,LIQ
602,M,10/29/1961,5,902.54,401.82,899.93,657.78,147.58,805.36,1.14,LIQ
602,M,12/9/1961,5,1212.89,1069.69,1208.79,1150.29,81.17,1231.46,0.98,0UZ
602,F,1/11/1962,5,614.59,746.06,644.54,382.10,175.98,558.08,1.23,HRC
602,F,4/14/1962,5,1553.99,1153.85,1549.28,1465.93,105.07,1571.00,0.99,XHO
602,F,7/8/1962,5,417.98,406.86,417.27,270.52,152.08,422.60,0.98,0UZ
602,M,8/11/1962,5,3722.90,2250.45,3711.89,3563.12,218.98,3782.10,0.98,0UZ
602,M,10/11/1962,5,1964.16,2400.31,2354.10,1840.27,152.87,1993.14,1.20,5JO
602,M,12/10/1962,5,885.64,776.95,882.62,817.56,81.17,898.73,0.98,0UZ
602,F,2/9/1963,5,1002.48,1286.20,1048.08,887.65,128.97,1016.62,1.04,146
602,M,3/11/1963,5,2301.95,1652.86,2296.20,2173.45,165.58,2339.03,0.98,0UZ
602,F,3/20/1963,5,882.86,651.94,880.15,706.29,187.78,894.07,0.98,0UZ
602,M,3/22/1963,5,1069.19,1403.20,1117.84,955.02,128.97,1083.99,1.04,146
602,F,4/30/1963,5,643.28,721.77,674.62,474.44,175.98,650.42,1.05,JDN
602,M,6/21/1963,5,1473.80,1252.10,1469.78,1303.18,192.28,1495.46,0.98,0UZ
602,F,7/1/1963,5,907.81,654.45,905.48,744.16,175.98,920.14,0.98,0UZ
602,F,8/4/1963,5,2348.07,1801.93,2345.17,1911.82,147.58,2059.40,1.15,63W
602,M,10/9/1963,5,4449.76,2059.04,4448.73,4194.29,316.58,4510.87,0.99,XHO
602,M,1/4/1964,5,1170.67,1397.50,1229.11,1030.68,156.58,1187.26,1.04,S0J
