SEX,INSR_TYPE,TYPE_VEHICLE,MAKE,USAGE,PREMIUM,CLAIM_PAID,has_claim,INSURED_VALUE,PROD_YEAR,SEATS_NUM,CCM_TON,CARRYING_CAPACITY,EFFECTIVE_YR,policy_days,vehicle_age,log_insured,log_ccm,value_per_seat,ccm_per_seat,eff_yr,carry_miss,TYPE_USAGE,MAKE_TYPE,MAKE_USAGE
0,1201,Station Wagones,TOYOTA,Private,22243.65,,0,2000000.0,2012.0,8.0,4164.0,2.0,14,364,5.0,14.508658238524095,8.334471554600944,250000.0,520.5,14.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Pick-up,MAHINDRA,Own Goods,14192.3,,0,1200000.0,2010.0,4.0,2500.0,7.0,11,364,6.0,13.997832948091215,7.824445930877619,300000.0,625.0,11.0,0,Pick-up_Own Goods,MAHINDRA_Pick-up,MAHINDRA_Own Goods
0,1201,Motor-cycle,BOXER,Private,662.05,,0,30000.0,2008.0,1.0,100.0,0.0,85,365,7.0,10.308985993422082,4.61512051684126,30000.0,100.0,85.0,1,Motor-cycle_Private,BOXER_Motor-cycle,BOXER_Private
0,1202,Bus,TOYOTA,Own service,5572.93,,0,290000.0,2007.0,15.0,2986.0,15.0,33,364,7.0,12.577639650232573,8.00202481821611,19333.333333333332,199.06666666666666,33.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
0,1202,Pick-up,TOYOTA,Own Goods,8040.65,573622.8,1,650000.0,2006.0,2.0,4164.0,10.0,11,364,10.0,13.384729180332174,8.334471554600944,325000.0,2082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Bus,FIAT,Own service,5077.5,,0,200000.0,1977.0,44.0,5184.0,0.0,11,364,37.0,12.206077645517674,8.553525120663627,4545.454545454545,117.81818181818181,11.0,0,Bus_Own service,FIAT_Bus,FIAT_Own service
0,1202,Truck,VOLVO,Own Goods,10944.45,,0,800000.0,1999.0,1.0,5480.0,90.0,01,365,16.0,13.592368256649284,8.609042845046117,800000.0,5480.0,1.0,0,Truck_Own Goods,VOLVO_Truck,VOLVO_Own Goods
0,1202,Bus,TOYOTA,Own service,5203.8,,0,350000.0,1998.0,12.0,2000.0,0.0,11,364,16.0,12.765691290604371,7.601402334583733,29166.666666666668,166.66666666666666,11.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
1,1202,Truck,NISSAN UD,General Cartage,34343.9,,0,2200000.0,2007.0,1.0,12503.0,138.5,71,364,7.0,14.603968372873895,9.433803872101313,2200000.0,12503.0,71.0,0,Truck_General Cartage,NISSAN UD_Truck,NISSAN UD_General Cartage
0,1201,Automobile,CHEVROLET,Private,8268.99,,0,624679.02,2009.0,4.0,1600.0,0.0,12,364,7.0,13.344994829618175,7.3783837129967145,156169.755,400.0,12.0,1,Automobile_Private,CHEVROLET_Automobile,CHEVROLET_Private
0,1201,Motor-cycle,SUZUKI,Private,726.75,,0,50000.0,2002.0,0.0,183.0,0.0,11,364,15.0,10.819798284210286,5.214935757608986,,,11.0,1,Motor-cycle_Private,SUZUKI_Motor-cycle,SUZUKI_Private
0,1201,Station Wagones,TOYOTA,Private,40600.31,,0,2739309.82,2012.0,8.0,4164.0,2.0,15,365,3.0,14.823216921178952,8.334471554600944,342413.7275,520.5,15.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Station Wagones,KIA,Private,5953.88,,0,350000.0,1995.0,4.0,1998.0,13.65,12,365,20.0,12.765691290604371,7.6004023345004,87500.0,499.5,12.0,0,Station Wagones_Private,KIA_Station Wagones,KIA_Private
0,1201,Automobile,NISSAN,Private,5713.37,,0,450000.0,2001.0,8.0,4169.0,0.0,14,364,16.0,13.017005083966255,8.335671314792847,56250.0,521.125,14.0,1,Automobile_Private,NISSAN_Automobile,NISSAN_Private
0,1202,Truck,HOWO,Own Goods,9633.9,,0,800000.0,2009.0,0.0,0.0,130.0,11,364,5.0,13.592368256649284,0.0,,,11.0,0,Truck_Own Goods,HOWO_Truck,HOWO_Own Goods
1,1202,Truck,ISUZU,General Cartage,10688.88,,0,1000000.0,2006.0,2.0,8226.0,0.0,16,183,10.0,13.815511557963774,9.01517670716893,500000.0,4113.0,16.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
2,1202,Bus,TOYOTA,Fare Paying Passengers,1956.2,,0,400000.0,2000.0,11.0,2985.0,0.0,03,365,15.0,12.899222326086994,8.001689978099135,36363.63636363636,271.3636363636364,3.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
0,1201,Automobile,NISSAN,Private,12942.66,,0,800000.0,1997.0,8.0,4169.0,0.0,10,364,20.0,13.592368256649284,8.335671314792847,100000.0,521.125,10.0,1,Automobile_Private,NISSAN_Automobile,NISSAN_Private
0,1202,Truck,IVECO,Own Goods,3651.32,,0,500000.0,1996.0,1.0,5861.0,84.3,12,264,18.0,13.122365377402328,8.676246121270838,500000.0,5861.0,12.0,0,Truck_Own Goods,IVECO_Truck,IVECO_Own Goods
0,1201,Automobile,TOYOTA,Private,7659.185,,0,619150.0,2011.0,4.0,1300.0,0.0,11,364,5.0,13.33610446375944,7.170888478512505,154787.5,325.0,11.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Truck,SINO HOWO,General Cartage,23522.3,,0,1200000.0,2012.0,1.0,9726.0,132.0,13,364,3.0,13.997832948091215,9.18266080286944,1200000.0,9726.0,13.0,0,Truck_General Cartage,SINO HOWO_Truck,SINO HOWO_General Cartage
0,1201,Automobile,HYUNDAI,Private,6261.05,,0,500000.0,2009.0,4.0,1600.0,0.0,11,365,6.0,13.122365377402328,7.3783837129967145,125000.0,400.0,11.0,1,Automobile_Private,HYUNDAI_Automobile,HYUNDAI_Private
0,1201,Automobile,TOYOTA,Private,7816.03,,0,500000.0,2006.0,4.0,1299.0,0.0,14,364,8.0,13.122365377402328,7.170119543449628,125000.0,324.75,14.0,0,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,TOYOTA,Own Goods,17560.75,,0,1500000.0,2011.0,4.0,2988.0,7.0,12,364,6.0,14.220976332738882,8.002694162283937,375000.0,747.0,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Trailers and semitrailers,TRAILER,General Cartage,8133.75,,0,590350.88,2010.0,0.0,0.0,226.3,11,365,5.0,13.288474044881722,0.0,,,11.0,0,Trailers and semitrailers_General Cartage,TRAILER_Trailers and semitrailers,TRAILER_General Cartage
0,1201,Station Wagones,NISSAN*,Private,9460.64,,0,472000.0,1997.0,8.0,4164.0,2.0,88,365,18.0,13.064736383209516,8.334471554600944,59000.0,520.5,88.0,1,Station Wagones_Private,NISSAN*_Station Wagones,NISSAN*_Private
0,1202,Truck,DAEWOO,Own Goods,25526.04,18000.0,1,1000000.0,2007.0,1.0,11051.0,160.0,11,365,8.0,13.815511557963774,9.310366686043308,1000000.0,11051.0,11.0,0,Truck_Own Goods,DAEWOO_Truck,DAEWOO_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,1844.3,,0,100000.0,1988.0,4.0,2779.0,6.0,17,364,29.0,11.51293546492023,7.930206206684683,25000.0,694.75,17.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Bus,HYUNDAI,Own service,12096.42,,0,800000.0,2011.0,8.0,2500.0,8.0,12,365,4.0,13.592368256649284,7.824445930877619,100000.0,312.5,12.0,0,Bus_Own service,HYUNDAI_Bus,HYUNDAI_Own service
0,1201,Station Wagones,TOYOTA,Private,8976.1,,0,650000.0,2004.0,8.0,4164.0,2.0,10,364,10.0,13.384729180332174,8.334471554600944,81250.0,520.5,10.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1202,Truck,SINO HOWO,General Cartage,16206.05,56035.0,1,1050000.0,2012.0,1.0,9726.0,132.0,12,364,2.0,13.864301674514206,9.18266080286944,1050000.0,9726.0,12.0,0,Truck_General Cartage,SINO HOWO_Truck,SINO HOWO_General Cartage
0,1202,Pick-up,TOYOTA,Own Goods,5438.35,39200.24,1,350000.0,2007.0,4.0,2779.0,6.0,12,364,10.0,12.765691290604371,7.930206206684683,87500.0,694.75,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,5953.97,,0,470000.0,2011.0,2.0,6164.0,10.0,11,365,4.0,13.060490101343552,8.726643415598444,235000.0,3082.0,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Bus,TOYOTA,Own service,6746.71,,0,200000.0,1988.0,24.0,5853.0,0.0,11,364,26.0,12.206077645517674,8.674880467251832,8333.333333333334,243.875,11.0,0,Bus_Own service,TOYOTA_Bus,TOYOTA_Own service
0,1201,Automobile,TOYOTA,Private,1457.35,,0,80000.0,1990.0,5.0,1587.0,0.0,11,364,26.0,11.289794413577894,7.370230641807081,16000.0,317.4,11.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Truck,SINO HOWO,General Cartage,15668.41,,0,1265666.0,2012.0,1.0,9726.0,138.0,12,365,3.0,14.05110981391161,9.18266080286944,1265666.0,9726.0,12.0,0,Truck_General Cartage,SINO HOWO_Truck,SINO HOWO_General Cartage
0,1201,Automobile,TOYOTA,Private,4873.26,,0,500000.0,1997.0,8.0,4164.0,0.0,1C,364,17.0,13.122365377402328,8.334471554600944,62500.0,520.5,,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Pick-up,NISSAN,Own Goods,6901.05,,0,550000.0,2007.0,4.0,2488.0,7.0,11,364,9.0,13.217675375388819,7.819636302367592,137500.0,622.0,11.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,4231.45,,0,800000.0,2001.0,4.0,2779.0,7.0,06,364,16.0,13.592368256649284,7.930206206684683,200000.0,694.75,6.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Station Wagones,TOYOTA,Private,9895.05,30.0,1,800000.0,2012.0,8.0,4164.0,7.0,11,364,2.0,13.592368256649284,8.334471554600944,100000.0,520.5,11.0,0,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Automobile,ABAY,Private,2426.46,,0,200000.0,2008.0,4.0,1298.0,0.0,10,364,10.0,12.206077645517674,7.1693500166706,50000.0,324.5,10.0,1,Automobile_Private,ABAY_Automobile,ABAY_Private
2,1201,Automobile,TOYOTA,Private,2118.68,,0,220000.0,1990.0,4.0,1295.0,0.0,56,364,27.0,12.301387370778713,7.16703787691222,55000.0,323.75,56.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,14297.45,,0,1200000.0,2000.0,4.0,4164.0,0.0,15,364,16.0,13.997832948091215,8.334471554600944,300000.0,1041.0,15.0,0,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,4222.42,,0,280000.0,2005.0,4.0,0.0,2.0,11,364,12.0,12.54254845357358,0.0,70000.0,0.0,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Truck,SINO HOWO,Own Goods,18398.262,,0,1217413.99,2012.0,1.0,0.0,133.0,13,223,3.0,14.01224030809249,0.0,1217413.99,0.0,13.0,0,Truck_Own Goods,SINO HOWO_Truck,SINO HOWO_Own Goods
0,1202,Truck,ISUZU,Own Goods,11377.41,,0,1033514.0,2012.0,2.0,4570.0,0.0,09,364,5.0,13.848476171786734,8.427487278331744,516757.0,2285.0,9.0,0,Truck_Own Goods,ISUZU_Truck,ISUZU_Own Goods
0,1201,Station Wagones,TOYOTA,Private,7718.89,,0,618663.18,2006.0,9.0,4164.0,2.0,83,364,10.0,13.335317884255543,8.334471554600944,68740.35333333333,462.6666666666667,83.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Station Wagones,NISSAN,Private,10734.62,,0,686481.89,2006.0,4.0,3000.0,0.0,12,365,9.0,13.43933658035444,8.006700845440367,171620.4725,750.0,12.0,0,Station Wagones_Private,NISSAN_Station Wagones,NISSAN_Private
1,1201,Automobile,VOLKSWAGON,Private,1896.35,,0,180000.0,2004.0,4.0,1781.0,0.0,15,364,12.0,12.100717685412471,7.485491608030754,45000.0,445.25,15.0,1,Automobile_Private,VOLKSWAGON_Automobile,VOLKSWAGON_Private
0,1202,Automobile,TOYOTA,Private,114.79,,0,252000.0,1995.0,4.0,1500.0,0.0,12,364,20.0,12.437188334739655,7.313886831633462,63000.0,375.0,12.0,0,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1202,Motor-cycle,YAMAHA,Own Goods,1023.2,,0,65000.0,2008.0,0.0,175.0,4.0,31,364,9.0,11.082157933374816,5.170483995038151,,,31.0,0,Motor-cycle_Own Goods,YAMAHA_Motor-cycle,YAMAHA_Own Goods
0,1202,Pick-up,FORD,Own Goods,8975.0,,0,650000.0,2003.0,4.0,2892.0,7.0,15,365,12.0,13.384729180332174,7.970049304976135,162500.0,723.0,15.0,0,Pick-up_Own Goods,FORD_Pick-up,FORD_Own Goods
0,1202,Pick-up,NISSAN,Own Goods,13519.39,27025.0,1,1200000.0,2012.0,4.0,3153.0,4.0,02,365,3.0,13.997832948091215,8.056426767522984,300000.0,788.25,2.0,0,Pick-up_Own Goods,NISSAN_Pick-up,NISSAN_Own Goods
1,1202,Truck,ISUZU,General Cartage,24089.7,,0,1000000.0,2008.0,2.0,8226.0,0.0,12,365,7.0,13.815511557963774,9.01517670716893,500000.0,4113.0,12.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Pick-up,TOYOTA,Own Goods,8324.95,,0,1300000.0,2011.0,4.0,2494.0,6.0,12,365,4.0,14.077875591662238,7.822044008185619,325000.0,623.5,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Trailers and semitrailers,MESFIN,General Cartage,4442.0,,0,550000.0,2007.0,0.0,0.0,220.8,13,364,9.0,13.217675375388819,0.0,,,13.0,0,Trailers and semitrailers_General Cartage,MESFIN_Trailers and semitrailers,MESFIN_General Cartage
0,1202,Pick-up,TOYOTA,Own Goods,6287.1,17250.0,1,355000.0,2000.0,4.0,2779.0,10.0,12,364,17.0,12.779875885354993,7.930206206684683,88750.0,694.75,12.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Bus,MERCEDES,Own service,9649.09,,0,555001.45,2006.0,66.0,0.0,0.0,08,364,8.0,13.226727807133242,0.0,8409.112878787879,0.0,8.0,0,Bus_Own service,MERCEDES_Bus,MERCEDES_Own service
1,1202,Truck,ISUZU,General Cartage,40666.54,823624.4,1,1500000.0,2010.0,2.0,8226.0,0.0,13,364,4.0,14.220976332738882,9.01517670716893,750000.0,4113.0,13.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
1,1202,Bus,TOYOTA,Fare Paying Passengers,20700.55,,0,420000.0,2000.0,11.0,2985.0,11.0,15,364,15.0,12.948012371209098,8.001689978099135,38181.818181818184,271.3636363636364,15.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
0,1202,Truck,ISUZU,Own Goods,11876.94,,0,1600000.0,2010.0,1.0,4570.0,0.0,10,365,5.0,14.285514812209815,8.427487278331744,1600000.0,4570.0,10.0,0,Truck_Own Goods,ISUZU_Truck,ISUZU_Own Goods
0,1202,Truck,ISUZU,Own Goods,7123.24,,0,450000.0,2005.0,2.0,4334.0,35.0,11,365,10.0,13.017005083966255,8.374476889214643,225000.0,2167.0,11.0,0,Truck_Own Goods,ISUZU_Truck,ISUZU_Own Goods
0,1202,Pick-up,MITSUBISHI,Own Goods,3719.52,,0,300000.0,2001.0,2.0,2477.0,10.0,82,365,14.0,12.611541086966115,7.815207062189088,150000.0,1238.5,82.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1201,Station Wagones,TOYOTA,Private,2784.67,,0,200000.0,1998.0,11.0,4164.0,2.0,12,364,20.0,12.206077645517674,8.334471554600944,18181.81818181818,378.54545454545456,12.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Station Wagones,TOYOTA,Ambulance,7521.95,,0,200000.0,2007.0,8.0,4164.0,8.0,13,364,9.0,12.206077645517674,8.334471554600944,25000.0,520.5,13.0,0,Station Wagones_Ambulance,TOYOTA_Station Wagones,TOYOTA_Ambulance
0,1201,Automobile,TOYOTA,Private,23432.25,,0,2000000.0,2010.0,11.0,4164.0,0.0,97,364,4.0,14.508658238524095,8.334471554600944,181818.18181818182,378.54545454545456,97.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Automobile,MERCEDES,Private,7894.78,,0,654225.57,1996.0,4.0,1998.0,0.0,83,365,19.0,13.391209007752655,7.6004023345004,163556.3925,499.5,83.0,1,Automobile_Private,MERCEDES_Automobile,MERCEDES_Private
0,1201,Automobile,TOYOTA,Private,13283.02,,0,1101796.64,2006.0,8.0,4200.0,0.0,11,364,8.0,13.912453622068922,8.343077871169383,137724.58,525.0,11.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
1,1202,Trailers and semitrailers,TRAILER,Own Goods,113.614,,0,700000.0,2010.0,0.0,0.0,229.6,11,6,4.0,13.45883704259595,0.0,,,11.0,0,Trailers and semitrailers_Own Goods,TRAILER_Trailers and semitrailers,TRAILER_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,7694.5,,0,925000.0,2010.0,4.0,2494.0,5.5,11,364,4.0,13.73755009757506,7.822044008185619,231250.0,623.5,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Tanker,IVECO,Own Goods,9574.52,,0,710794.0,2001.0,1.0,13798.0,77.9,01,365,14.0,13.474139340910375,9.532351404751555,710794.0,13798.0,1.0,0,Tanker_Own Goods,IVECO_Tanker,IVECO_Own Goods
1,1202,Bus,ISUZU,Fare Paying Passengers,20585.08,,0,900000.0,2011.0,24.0,4570.0,0.0,12,364,3.0,13.710151153416941,8.427487278331744,37500.0,190.41666666666666,12.0,0,Bus_Fare Paying Passengers,ISUZU_Bus,ISUZU_Fare Paying Passengers
0,1202,Truck,DAEWOO,Own Goods,14357.74,,0,1500000.0,2009.0,1.0,11051.0,153.0,12,364,5.0,14.220976332738882,9.310366686043308,1500000.0,11051.0,12.0,0,Truck_Own Goods,DAEWOO_Truck,DAEWOO_Own Goods
0,1201,Automobile,TOYOTA,Private,2188.88,,0,120000.0,1985.0,4.0,1290.0,0.0,11,365,30.0,11.695255355062795,7.1631723908466425,30000.0,322.5,11.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Automobile,DIAHATSU,Private,2566.63,,0,250000.0,2005.0,4.0,1298.0,0.0,07,364,11.0,12.429220196836383,7.1693500166706,62500.0,324.5,7.0,1,Automobile_Private,DIAHATSU_Automobile,DIAHATSU_Private
0,1202,Pick-up,TOYOTA,Own Goods,5054.2,34891.0,1,715000.0,2008.0,4.0,2494.0,7.0,16,364,8.0,13.480039220276565,7.822044008185619,178750.0,623.5,16.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1201,Automobile,NISSAN,Private,2921.5,,0,200000.0,1988.0,5.0,1270.0,0.0,79,365,27.0,12.206077645517674,7.147559271189454,40000.0,254.0,79.0,1,Automobile_Private,NISSAN_Automobile,NISSAN_Private
0,1202,Truck,NISSAN UD,Own Goods,34526.51,,0,3069886.79,2009.0,1.0,16030.0,98.7,15,364,9.0,14.937151568406795,9.682279626689674,3069886.79,16030.0,15.0,0,Truck_Own Goods,NISSAN UD_Truck,NISSAN UD_Own Goods
0,1201,Station Wagones,TOYOTA,Private,7532.49,,0,750000.0,1997.0,4.0,4164.0,2.0,11,364,20.0,13.527829818844937,8.334471554600944,187500.0,1041.0,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Truck,ISUZU,General Cartage,32247.62,,0,650000.0,2008.0,2.0,4334.0,0.0,12,364,9.0,13.384729180332174,8.374476889214643,325000.0,2167.0,12.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Trailers and semitrailers,MACK,General Cartage,2553.88,4978.42,1,100000.0,1992.0,0.0,0.0,300.0,94,364,24.0,11.51293546492023,0.0,,,94.0,0,Trailers and semitrailers_General Cartage,MACK_Trailers and semitrailers,MACK_General Cartage
0,1201,Automobile,FAW,Private,3168.66,,0,222573.61,2011.0,4.0,1291.0,0.0,11,364,5.0,12.313017650221983,7.163946684342547,55643.4025,322.75,11.0,1,Automobile_Private,FAW_Automobile,FAW_Private
0,1202,Pick-up,TATA,Own Goods,8971.8,,0,1100000.0,2011.0,4.0,2956.0,6.0,12,364,6.0,13.910821646859095,7.9919305198524775,275000.0,739.0,12.0,0,Pick-up_Own Goods,TATA_Pick-up,TATA_Own Goods
1,1202,Truck,ISUZU,General Cartage,15858.41,39500.0,1,1300000.0,2010.0,2.0,8226.0,0.0,14,182,6.0,14.077875591662238,9.01517670716893,650000.0,4113.0,14.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Bus,SUNLONG,Own service,18252.65,,0,1315482.22,2010.0,43.0,0.0,0.0,12,364,6.0,14.089714623774897,0.0,30592.60976744186,0.0,12.0,0,Bus_Own service,SUNLONG_Bus,SUNLONG_Own service
1,1202,Truck,SINO HOWO,General Cartage,23527.3,35000.0,1,1200000.0,2012.0,1.0,9726.0,132.0,13,364,2.0,13.997832948091215,9.18266080286944,1200000.0,9726.0,13.0,0,Truck_General Cartage,SINO HOWO_Truck,SINO HOWO_General Cartage
0,1201,Station Wagones,TOYOTA,Private,14346.25,,0,1200000.0,2005.0,6.0,4164.0,2.0,11,364,9.0,13.997832948091215,8.334471554600944,200000.0,694.0,11.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
1,1202,Bus,TOYOTA,Fare Paying Passengers,11127.7,,0,300000.0,2000.0,11.0,2779.0,0.0,11,365,15.0,12.611541086966115,7.930206206684683,27272.727272727272,252.63636363636363,11.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
1,1202,Truck,TRAKKER,General Cartage,41948.23,,0,1600000.0,2006.0,2.0,13789.0,155.0,15,364,11.0,14.285514812209815,9.531698970787348,800000.0,6894.5,15.0,0,Truck_General Cartage,TRAKKER_Truck,TRAKKER_General Cartage
0,1201,Station Wagones,TOYOTA,Private,5406.25,,0,400000.0,1998.0,8.0,4164.0,2.0,49,365,17.0,12.899222326086994,8.334471554600944,50000.0,520.5,49.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1201,Station Wagones,TOYOTA,Private,10004.73,,0,842686.6,2004.0,4.0,4164.0,2.0,14,365,11.0,13.644351587044376,8.334471554600944,210671.65,1041.0,14.0,1,Station Wagones_Private,TOYOTA_Station Wagones,TOYOTA_Private
0,1202,Truck,IVECO,Own Goods,3275.2,,0,181355.0,1989.0,2.0,13798.0,89.0,82,364,25.0,12.108217229358122,9.532351404751555,90677.5,6899.0,82.0,0,Truck_Own Goods,IVECO_Truck,IVECO_Own Goods
0,1202,Bus,DAEWOO,Own service,26288.05,,0,1000000.0,2006.0,45.0,2209.0,45.0,11,364,9.0,13.815511557963774,7.700747794511798,22222.222222222223,49.08888888888889,11.0,0,Bus_Own service,DAEWOO_Bus,DAEWOO_Own service
0,1202,Bus,TURBO BUS,Own service,9168.75,,0,500000.0,1990.0,29.0,5800.0,0.0,11,364,27.0,13.122365377402328,8.665785595466064,17241.379310344826,200.0,11.0,0,Bus_Own service,TURBO BUS_Bus,TURBO BUS_Own service
0,1202,Pick-up,TOYOTA,Own Goods,5541.2,,0,477250.0,2003.0,4.0,2779.0,7.0,11,365,12.0,13.075797836923671,7.930206206684683,119312.5,694.75,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Bus,MITSUBISHI,Own service,3447.41,,0,180000.0,1999.0,9.0,2477.0,0.0,11,364,15.0,12.100717685412471,7.815207062189088,20000.0,275.22222222222223,11.0,0,Bus_Own service,MITSUBISHI_Bus,MITSUBISHI_Own service
0,1202,Pick-up,MITSUBISHI,Own Goods,3518.38,25000.0,1,450000.0,1999.0,4.0,2000.0,7.0,18,364,19.0,13.017005083966255,7.601402334583733,112500.0,500.0,18.0,0,Pick-up_Own Goods,MITSUBISHI_Pick-up,MITSUBISHI_Own Goods
0,1202,Pick-up,TOYOTA,Own Goods,9702.55,,0,800000.0,2000.0,4.0,2779.0,7.0,01,364,17.0,13.592368256649284,7.930206206684683,200000.0,694.75,1.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1202,Bus,TOYOTA,Fare Paying Passengers,15280.12,,0,400000.0,2002.0,11.0,0.0,0.0,12,364,12.0,12.899222326086994,0.0,36363.63636363636,0.0,12.0,0,Bus_Fare Paying Passengers,TOYOTA_Bus,TOYOTA_Fare Paying Passengers
0,1202,Pick-up,TOYOTA,Own Goods,25751.45,99285.0,1,1720000.0,2012.0,1.0,4164.0,10.0,13,364,5.0,14.357835430184815,8.334471554600944,1720000.0,4164.0,13.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
0,1202,Tanker,SCANIA,Own Goods,7332.43,,0,335031.82,1988.0,4.0,8480.0,20000.0,12,364,28.0,12.721983776157696,9.0455836463617,83757.955,2120.0,12.0,0,Tanker_Own Goods,SCANIA_Tanker,SCANIA_Own Goods
0,1202,Trailers and semitrailers,ROLFO,General Cartage,7853.26,,0,600000.0,2009.0,0.0,0.0,224.0,10,364,5.0,13.304686600863562,0.0,,,10.0,0,Trailers and semitrailers_General Cartage,ROLFO_Trailers and semitrailers,ROLFO_General Cartage
1,1202,Truck,ISUZU,General Cartage,30319.11,128857.95,1,1000000.0,2008.0,2.0,8226.0,0.0,13,364,9.0,13.815511557963774,9.01517670716893,500000.0,4113.0,13.0,0,Truck_General Cartage,ISUZU_Truck,ISUZU_General Cartage
0,1202,Pick-up,TOYOTA,Own Goods,3290.12,,0,232919.83,1997.0,4.0,2779.0,7.0,83,364,17.0,12.358453889399971,7.930206206684683,58229.9575,694.75,83.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1201,Motor-cycle,BOX,Private,597.66,,0,24000.0,2011.0,1.0,100.0,0.0,12,365,4.0,10.085850775128717,4.61512051684126,24000.0,100.0,12.0,1,Motor-cycle_Private,BOX_Motor-cycle,BOX_Private
0,1202,Pick-up,TOYOTA,Own Goods,4234.83,,0,380000.0,2001.0,4.0,2779.0,4.0,11,364,15.0,12.847929163278053,7.930206206684683,95000.0,694.75,11.0,0,Pick-up_Own Goods,TOYOTA_Pick-up,TOYOTA_Own Goods
1,1201,Automobile,TOYOTA,Private,160.07,,0,150000.0,1988.0,4.0,1587.0,0.0,71,29,26.0,11.918397239722838,7.370230641807081,37500.0,396.75,71.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
0,1201,Automobile,TOYOTA,Private,6127.55,,0,480000.0,2005.0,4.0,4164.0,0.0,49,364,9.0,13.081543466215237,8.334471554600944,120000.0,1041.0,49.0,1,Automobile_Private,TOYOTA_Automobile,TOYOTA_Private
