state,county,year,practiceArea,injuryType,resultType,amount,is_verdict,log_amount,source,description
New York,,2026,Truck Accident,Other,settlement,2750000.0,0,14.827111833279051,News,"$2,750,000 settlement for a 41-year-old woman who was driving on the Belt Parkway when she was struck and pushed off the road by a sanitation truck that struck an overpass."
Illinois,,2026,Other,Other,settlement,2750000.0,0,14.827111833279051,News,Settlement for severe injuries to man due to railroad’s unsafe work practices.
New Jersey,,2026,Medical Malpractice,Other,settlement,2750000.0,0,14.827111833279051,News,Settlement; Medical Malpractice; Hospital Administration.
New York,,2026,Truck Accident,Wrongful Death,settlement,2700000.0,0,14.80876270134486,News,"$3,975,000 settlement in New York County for a man who fell from a truck and was impaled by a piece of Rebar."
Illinois,,2026,Bus Accident,Other,verdict,2700000.0,1,14.80876270134486,News,"Read more Sex Abuse $2,700,000 Read more Defective Medical Devices."
Illinois,,2026,Other,Other,settlement,2626500.0,0,14.781163100110899,News,"Mesothelioma $2.6 Million This 75-year-old woman was diagnosed with mesothelioma due to asbestos exposure. She had not smoked for 20-30 years, but had been employed in the brakes division at BorgWarner for 15 years."
Illinois,,2026,Medical Malpractice,Other,verdict,2600000.0,1,14.77102238760702,News,"Read more Sex Abuse $2,600,000 Read more Medical Malpractice."
New York,,2026,Truck Accident,Wrongful Death,settlement,2500000.0,0,14.731801689838349,News,"$5,800,000 recovery for a New York construction worker who suffered a brain injury when a Hi-Lo struck a scaffold upon which he was working causing the scaffold to fall over."
Illinois,,2026,Truck Accident,Wrongful Death,settlement,2500000.0,0,14.731801689838349,News,Settlement for the family of a man killed in head-on crash with fatigued truck driver.
New Jersey,,2026,Medical Malpractice,Other,settlement,2500000.0,0,14.731801689838349,News,Settlement and Trial Verdict; Medical Malpractice; Wrongful Birth.
New York,,2026,Other,Other,settlement,2454000.0,0,14.713230311750873,News,$2.5 million settlement in New York . The plaintiff sustained personal injury and was awarded damages.
New Jersey,,2026,Workplace Injury,Wrongful Death,settlement,2438000.0,0,14.706688999195542,News,"Settlement; Unsafe Workplace, Negligent Design and Maintenance at Electrical Substation, Resulting in Electrocution Death."
New York,,2026,Other,Other,settlement,2400000.0,0,14.690979711984754,News,$2.4 million settlement in New York . The plaintiff sustained personal injury and was awarded damages.
New Jersey,,2026,Workplace Injury,Spinal Cord Injury,settlement,2400000.0,0,14.690979711984754,News,Settlement; Ironworker Paralyzed in Job Site Fall.
Texas,,2026,Car Accident,Other,verdict,2368000.0,1,14.677556697283242,News,$2.4 million jury verdict in a car accident case in Texas . The plaintiff sustained personal injury and was awarded damages.
New Jersey,,2026,Medical Malpractice,Other,settlement,2300000.0,0,14.648420115681892,News,Settlement; Medical Malpractice; Failure to Timely Treat Hemorrhaging.
Illinois,,2026,Bus Accident,Other,settlement,2250000.0,0,14.626441218624949,News,Sex Abuse $2.25 Million Michael (name changed to protect privacy) was the victim of sexual abuse by a priest from childhood until the age of 15 in the early 1980s. He first met the priest at a foster care facility run by the Archdiocese and then encountered the same priest at his local c.
New York,,2026,Premises Liability,Other,settlement,2250000.0,0,14.626441218624949,News,"$2,250,000 settlement for a Bronx woman who was injured when her ceiling collapse due to an untreated leak coming from the apartment upstairs."
New Jersey,,2026,Medical Malpractice,Other,settlement,2250000.0,0,14.626441218624949,News,Settlement; Medical Malpractice/Wrongful Birth Failure to Prenatally Diagnose Facial Structural Abnormalities; Treacher Collins Syndrome.
North Carolina,NC (statewide list),2026,Car Accident,Multiple Injuries,settlement,2250000.0,0,14.626441218624949,NC Lawyers Weekly,"Motor vehicle negligence settlement after a crash on the defendant's rural detour; injuries included a liver laceration, rib fractures, and a mediastinal hematoma."
New Jersey,,2026,Truck Accident,Other,verdict,2200000.0,1,14.603968372873895,News,$2.2 million jury verdict in a truck accident case in New Jersey . The plaintiff sustained personal injury and was awarded damages.
New York,,2026,Car Accident,Other,verdict,2150000.0,1,14.580978865220017,News,$2.1 million jury verdict in a car accident case in New York . The plaintiff sustained personal injury and was awarded damages.
Texas,,2026,Car Accident,Other,verdict,2127500.0,1,14.570458609464808,News,$2.1 million jury verdict in a car accident case in Texas . The plaintiff sustained personal injury and was awarded damages.
New Jersey,,2026,Medical Malpractice,Other,settlement,2100000.0,0,14.557448378884015,News,Settlement; Medical Malpractice; Medication Error.
New Jersey,,2026,Car Accident,Wrongful Death,settlement,2050000.0,0,14.53335083891935,News,Settlement; Inadequate Anesthesia Care Resulting In Brain Injury and Death.
Illinois,,2026,Medical Malpractice,Wrongful Death,verdict,2000000.0,1,14.508658238524095,News,Read more Civil Rights $2 Million A 17-year-old girl living in a residential facility for at-risk youth died at a Tennessee hospital four days after an altercation in which she was abused and violently restrained by multiple staff members. The State of Tennessee Autopsy Report identified her cause o.
Texas,,2026,Car Accident,Wrongful Death,verdict,2000000.0,1,14.508658238524095,News,$2.0 million jury verdict in a car accident case in Texas . The plaintiff sustained wrongful death and was awarded damages.
New York,,2026,Premises Liability,Back Injury,settlement,2000000.0,0,14.508658238524095,News,"$2,000,000 settlement for a dietary aide who injured his back when an elevator jerked, descended rapidly, and came to a sudden halt."
New Jersey,,2026,Medical Malpractice,Wrongful Death,settlement,2000000.0,0,14.508658238524095,News,Settlement; Medical Malpractice / Negligent Ambulance & Emergency Treatment Wrongful Death.
North Carolina,NC (statewide list),2026,Car Accident,Wrongful Death,settlement,2000000.0,0,14.508658238524095,NC Lawyers Weekly,Settlement for the estate of a North Carolina woman killed by an impaired driver; motor vehicle negligence claim with blunt force trauma causing death.
New Jersey,,2026,Other,Burns,settlement,1950000.0,0,14.48334044336031,News,Other case in New Jersey. Burns resulting in a $1.9M award.
New Jersey,,2026,Medical Malpractice,Wrongful Death,settlement,1940000.0,0,14.478199046503295,News,Settlement; Medication Error; Stevens Johnson Syndrome; Wrongful Death.
New Jersey,,2026,Medical Malpractice,Traumatic Brain Injury,settlement,1930000.0,0,14.47303107901565,News,Settlement; Medical Malpractice; Birth Injury; Cerebral Palsy.
Illinois,,2026,Premises Liability,Wrongful Death,settlement,1900000.0,0,14.45736497045232,News,Settlement for the wrongful death of a boy who drowned in an apartment complex’s pool.
New Jersey,,2026,Other,Other,settlement,1900000.0,0,14.45736497045232,News,$1.9 million settlement in New Jersey . The plaintiff sustained personal injury and was awarded damages.
New Jersey,,2026,Other,Wrongful Death,settlement,1875000.0,0,14.444119750719839,News,Settlement; Defective Design of Passenger Compartment; Wrongful Death.
New York,,2026,Workplace Injury,Back Injury,settlement,1850000.0,0,14.430696737594902,News,"$1,850,000 settlement for a worker who suffered rib, neck, and back injuries after he fell from a pipe scaffold while on the job."
New Jersey,,2026,Car Accident,Other,settlement,1850000.0,0,14.430696737594902,News,Settlement for Injuries Suffered in a Head on Motor Vehicle Collision.
New Jersey,,2026,Medical Malpractice,Other,settlement,1800000.0,0,14.403297778421795,News,Settlement; Medical Malpractice; Birth Injury.
New Jersey,,2026,Medical Malpractice,Other,settlement,1775000.0,0,14.389311544271775,News,Jury Verdict/Settlement; Medical Malpractice; Failure to Diagnose Aortic Rupture.
New Jersey,,2026,Car Accident,Other,settlement,1765000.0,0,14.383661814921611,News,Settlement; Motor Vehicle Accident Involving Commercial Vehicle.
Illinois,,2026,Other,Other,settlement,1750000.0,0,14.375126917328105,News,Settlement in medical negligence case for neck injury due to improper neck traction treatment.
New Jersey,,2026,Truck Accident,Other,settlement,1750000.0,0,14.375126917328105,News,Settlement; Motor Vehicle/Trucking Accident.
California,Riverside,2026,Medical Malpractice,Wrongful Death,settlement,1750000.0,0,14.375126917328105,News,"Woman died after urgent care providers failed to recognize sepsis symptoms across two separate visits, leading to fatal infection."
Texas,,2026,Truck Accident,Back Injury,verdict,1700000.0,1,14.346139397261565,News,$1.7 million jury verdict in a truck accident case in Texas . The plaintiff sustained back injury and was awarded damages.
New Jersey,,2026,Premises Liability,Wrongful Death,settlement,1700000.0,0,14.346139397261565,News,Settlement at Trial; Inadequate Hotel Security: Shooting/Wrongful Death.
New Jersey,,2026,Medical Malpractice,Wrongful Death,verdict,1665000.0,1,14.325336281997101,News,Jury Verdict; Medical Malpractice/Wrongful Death; Failure to Diagnose Allergy.
New Jersey,,2026,Car Accident,Other,settlement,1650000.0,0,14.316286451937186,News,$1.6 million settlement in a car accident case in New Jersey . The plaintiff sustained personal injury and was awarded damages.
New York,,2026,Other,Other,settlement,1600000.0,0,14.285514812209815,News,$1.6 million settlement in New York . The plaintiff sustained personal injury and was awarded damages.
Illinois,,2026,Truck Accident,Wrongful Death,settlement,1600000.0,0,14.285514812209815,News,$1.6 million settlement in a truck accident case in Illinois . The plaintiff sustained wrongful death and was awarded damages.
New Jersey,,2026,Medical Malpractice,Wrongful Death,settlement,1600000.0,0,14.285514812209815,News,Settlement; Medical Malpractice; Failure to Timely Treat Lung Cancer; Wrongful Death.
Illinois,,2026,Truck Accident,Other,settlement,1575000.0,0,14.269766465162304,News,Settlement for garbage truck driver injured in crash with improperly marked disabled tractor-trailer.
Illinois,,2026,Truck Accident,Wrongful Death,settlement,1520000.0,0,14.23422155071698,News,"$1,520,000. Will County, Illinois. Wrongful death, truck accident."
New Jersey,,2026,Car Accident,Other,settlement,1510000.0,0,14.227620871042543,News,$1.5 million settlement in a car accident case in New Jersey . The plaintiff sustained personal injury and was awarded damages.
New York,,2026,Premises Liability,Other,settlement,1500000.0,0,14.220976332738882,News,"$1,500,000 settlement for two workers who were injured when a freight elevator malfunctioned and fell."
Illinois,,2026,Other,Wrongful Death,settlement,1500000.0,0,14.220976332738882,News,Settlement for the wrongful death of a young Chicago woman who suffocated in an MRI machine.
